time,roof mechanical,DB,WB,Scored Labels
4/2/2016 11:51:00 PM,72.7,50,47,71.8055725097656
6/10/2016 3:43:00 PM,-110,76,56,-114.511619567871
5/29/2016 4:51:00 PM,73.2,76,68,81.4844970703125
7/8/2016 9:49:00 PM,-77.95,68,66,-81.4652557373047
3/23/2016 8:51:00 AM,73.2,55,45,-11.7389507293701
2/8/2016 10:51:00 AM,229.15,32,30,154.996398925781
10/26/2016 12:51:00 PM,0,49,39,0.285277873277664
1/1/2016 11:51:00 PM,-25.35,35,29,-4.36674928665161
5/28/2016 10:51:00 PM,77.2,78,68,99.13623046875
4/23/2016 5:51:00 AM,64.7,62,59,40.5408706665039
7/1/2016 5:51:00 PM,-140.6,72,70,-122.013885498047
8/4/2016 3:51:00 AM,55.15,68,63,63.5487289428711
3/21/2016 10:51:00 AM,48.65,44,36,21.1512794494629
3/20/2016 7:51:00 PM,55.6,35,31,49.6864700317383
1/10/2016 10:51:00 AM,176.2,57,56,179.928512573242
2/15/2016 2:30:00 PM,-105.2,24,22,-116.12141418457
9/18/2016 4:51:00 PM,-65.5,80,73,-77.4211654663086
3/9/2016 5:51:00 PM,83.45,69,55,69.4047927856445
7/14/2016 11:51:00 AM,90.85,83,77,-99.0962219238281
9/15/2016 1:51:00 PM,-120.4,73,58,-120.330375671387
12/28/2016 1:51:00 AM,0,39,34,3.65174579620361
4/19/2016 9:51:00 AM,-147.2,68,54,-95.535041809082
2/18/2016 9:51:00 PM,-132.05,29,22,-128.733703613281
7/1/2016 12:51:00 AM,-164.4,74,65,-114.88404083252
12/21/2016 7:51:00 PM,0,40,33,-0.456862777471542
9/11/2016 5:51:00 AM,118.3,77,73,100.123710632324
6/29/2016 4:51:00 PM,-164.75,82,66,-169.230575561523
7/29/2016 3:46:00 AM,-119.35,73,71,-119.124778747559
1/5/2016 3:51:00 AM,166.8,12,9,186.826370239258
2/24/2016 5:31:00 PM,-135.95,54,53,-139.153213500977
6/10/2016 10:51:00 PM,-91.7,66,52,16.8805313110352
12/9/2016 6:51:00 PM,77.85,33,26,74.806526184082
9/8/2016 2:51:00 AM,-68.1,72,69,-68.1600036621094
4/12/2016 8:51:00 PM,-126.15,47,40,-147.569686889648
5/2/2016 8:08:00 AM,-127.55,49,47,-111.385055541992
1/7/2016 7:51:00 PM,179.75,42,34,170.871017456055
7/22/2016 3:51:00 AM,-66.05,74,70,-112.68017578125
2/5/2016 1:51:00 AM,200.8,40,35,201.087005615234
2/13/2016 1:51:00 AM,-76.05,21,18,-91.8591766357422
6/22/2016 9:51:00 AM,-168.55,80,64,-98.6843872070313
3/1/2016 10:08:00 PM,73.3,49,45,76.1454010009766
1/30/2016 5:51:00 AM,160.6,28,24,174.631149291992
5/4/2016 2:51:00 PM,-167.9,51,47,-135.210174560547
9/30/2016 6:51:00 AM,-55.15,58,54,-52.4209060668945
1/10/2016 12:18:00 PM,186.4,57,56,179.928512573242
11/19/2016 2:51:00 PM,0,59,53,-0.484542816877365
9/21/2016 4:51:00 PM,-104.2,81,61,-114.252632141113
5/1/2016 10:16:00 AM,-94.15,48,45,-111.769943237305
12/7/2016 3:51:00 PM,67.45,45,42,72.2299575805664
2/26/2016 9:51:00 AM,-162.6,33,26,-111.764434814453
1/20/2016 10:51:00 PM,216.15,31,26,118.37336730957
4/9/2016 5:51:00 PM,-126.95,40,37,-129.038909912109
1/25/2016 7:51:00 PM,-22.45,36,31,-8.66372776031494
6/27/2016 10:43:00 PM,-129.25,70,69,-131.04118347168
2/7/2016 12:51:00 AM,174.25,36,31,172.887954711914
7/18/2016 2:51:00 AM,-72.45,79,70,-73.1118850708008
10/22/2016 2:51:00 PM,0,50,44,4.64063787460327
7/5/2016 10:49:00 AM,-130.85,77,72,-106.250961303711
6/5/2016 6:02:00 PM,-93.65,66,65,-88.570915222168
3/22/2016 5:51:00 AM,46.4,35,29,41.0750617980957
10/22/2016 9:51:00 AM,0,49,45,0.830999851226807
2/24/2016 12:51:00 AM,-129.2,36,35,-92.9385070800781
12/19/2016 6:51:00 PM,0,26,21,2.0865159034729
9/19/2016 11:36:00 AM,-61.15,72,71,-80.2984237670898
9/18/2016 9:51:00 PM,-60.85,76,71,-75.3623123168945
9/5/2016 3:51:00 PM,-99.45,83,66,-82.0708389282227
12/30/2016 6:51:00 AM,0,36,32,0.207578882575035
5/23/2016 12:51:00 PM,-139.5,77,61,-14.9972801208496
12/15/2016 12:51:00 PM,0,23,17,0.679762721061707
6/3/2016 2:51:00 PM,-123.5,67,64,-110.277137756348
4/18/2016 5:51:00 PM,-170.65,71,51,49.6634330749512
9/30/2016 7:42:00 PM,0,57,55,-39.3369064331055
11/8/2016 2:51:00 AM,0,44,38,-0.941066026687622
12/27/2016 11:51:00 PM,0,40,35,0.755571484565735
2/10/2016 8:51:00 AM,-127,34,32,-114.391204833984
10/31/2016 4:51:00 PM,0,52,43,-0.965905070304871
3/15/2016 10:08:00 AM,77.15,49,46,80.4796905517578
11/7/2016 7:51:00 PM,0,50,41,-0.635066509246826
1/28/2016 3:51:00 AM,-24.2,33,28,-23.2234134674072
7/16/2016 10:51:00 PM,-83.75,77,69,-75.6392822265625
4/13/2016 3:51:00 AM,-57.5,41,35,-93.5736312866211
7/19/2016 7:51:00 PM,-103.45,79,62,-65.8704986572266
7/15/2016 9:51:00 AM,-81.25,86,74,-75.1355438232422
8/2/2016 9:51:00 AM,81.8,72,65,85.7505874633789
2/21/2016 12:51:00 AM,-99.7,54,46,-111.684997558594
4/4/2016 9:38:00 PM,62.55,32,29,60.7653656005859
11/10/2016 6:51:00 AM,0,41,36,1.66150665283203
10/30/2016 10:01:00 PM,0,56,53,0.448465257883072
11/4/2016 1:51:00 AM,0,56,50,-0.657244205474854
2/7/2016 3:51:00 AM,155.65,35,30,168.758087158203
2/24/2016 3:09:00 AM,-77.7,37,36,-112.822677612305
12/18/2016 10:51:00 PM,0,32,26,0.469082593917847
4/28/2016 5:51:00 PM,-126.6,51,42,-113.470779418945
10/3/2016 11:44:00 AM,0,69,61,3.70473837852478
8/15/2016 11:51:00 PM,115.45,81,74,112.297248840332
9/5/2016 5:51:00 AM,-124.85,66,57,-118.559814453125
7/31/2016 8:16:00 PM,133.3,75,71,16.2096500396729
7/30/2016 6:51:00 PM,-82.85,73,72,-82.8819046020508
1/16/2016 8:51:00 PM,208.3,45,38,216.252258300781
7/3/2016 7:51:00 PM,-174.55,74,63,-165.525451660156
9/12/2016 3:51:00 AM,58,62,54,63.0551071166992
8/21/2016 7:23:00 AM,-76.9,76,73,-79.8986511230469
12/24/2016 5:51:00 PM,0,44,42,0.457417339086533
4/5/2016 12:48:00 AM,51.55,28,25,56.8104286193848
5/5/2016 6:20:00 PM,-147.25,55,49,-134.754211425781
9/5/2016 6:51:00 PM,-93.9,80,65,-101.160568237305
3/17/2016 2:51:00 AM,70,46,43,73.2412719726563
7/30/2016 11:12:00 PM,-81.9,74,73,-84.8043441772461
10/20/2016 2:51:00 AM,0,63,55,3.62246417999268
5/31/2016 2:51:00 PM,-139.6,80,68,51.7478141784668
2/15/2016 10:51:00 PM,-82.8,34,33,-96.4634475708008
12/17/2016 10:17:00 PM,0,38,37,-4.08946514129639
2/4/2016 10:51:00 PM,222.45,44,38,222.681045532227
9/1/2016 4:51:00 AM,-74.7,72,69,-72.4312286376953
6/25/2016 8:51:00 AM,-164.55,73,62,-186.280578613281
5/2/2016 9:51:00 AM,-149.75,52,49,-155.44059753418
12/11/2016 6:51:00 PM,81.85,31,30,80.2737579345703
11/19/2016 9:15:00 PM,0,54,51,0.720129728317261
2/1/2016 6:51:00 AM,173.15,49,43,191.151657104492
10/3/2016 3:51:00 PM,0,71,62,3.03857064247131
2/10/2016 9:51:00 PM,-132.6,32,27,-144.010177612305
9/10/2016 9:51:00 PM,131.85,82,74,50.2524871826172
5/28/2016 4:51:00 PM,73.1,86,72,42.1231346130371
8/19/2016 7:51:00 PM,-48.25,79,71,-27.2739524841309
11/30/2016 3:49:00 PM,0,54,53,-0.343685299158096
1/11/2016 3:51:00 AM,166.1,34,28,127.185691833496
8/30/2016 5:51:00 AM,-109.75,70,63,-99.7406539916992
9/10/2016 4:51:00 PM,131.35,86,78,95.0896301269531
7/29/2016 6:46:00 AM,-110.95,70,67,-115.741271972656
6/15/2016 1:51:00 PM,-167.85,83,62,-185.613998413086
5/23/2016 9:51:00 AM,-111.95,70,59,-42.1896667480469
7/24/2016 9:51:00 PM,-70.85,82,72,-175.716598510742
7/19/2016 2:51:00 AM,-64.4,75,70,-65.8604049682617
7/8/2016 4:51:00 PM,-148.55,77,71,-118.852104187012
11/20/2016 3:51:00 PM,0,41,34,-3.86027216911316
8/29/2016 12:51:00 PM,-93.95,90,70,-70.4283828735352
11/1/2016 1:51:00 PM,0,58,49,-2.23664283752441
11/10/2016 4:51:00 PM,0,54,44,-0.521572172641754
3/14/2016 8:22:00 AM,76.95,43,41,81.8764572143555
1/27/2016 11:51:00 PM,-22.05,35,29,-39.8265228271484
11/6/2016 9:51:00 PM,0,46,38,-0.255899757146835
3/9/2016 9:51:00 PM,80.75,70,54,116.778938293457
12/1/2016 4:51:00 PM,0,49,41,1.73092246055603
5/9/2016 9:51:00 AM,-140.75,67,51,-117.261268615723
11/8/2016 11:51:00 AM,0,60,47,0.264784723520279
4/19/2016 3:51:00 AM,-88.05,63,48,-116.094848632813
12/16/2016 3:51:00 PM,0,26,21,-0.363347142934799
4/12/2016 8:32:00 AM,-95.8,57,55,-97.3567810058594
4/19/2016 3:51:00 PM,79.4,70,48,136.035446166992
8/19/2016 7:51:00 AM,-50.1,77,70,-72.6770629882813
9/28/2016 7:51:00 PM,-115.3,61,58,-64.9844512939453
1/2/2016 10:51:00 AM,-24.45,37,30,12.2260360717773
1/2/2016 7:51:00 AM,-24.1,34,29,-94.6791229248047
5/30/2016 8:51:00 PM,51.3,74,69,45.0113372802734
3/14/2016 3:51:00 PM,88.2,40,38,71.7182312011719
4/15/2016 1:51:00 AM,-95.65,45,40,-89.5394668579102
12/27/2016 4:03:00 AM,0,55,52,-0.332666754722595
2/3/2016 4:49:00 PM,228.5,55,54,213.894653320313
5/20/2016 11:51:00 AM,-109.4,74,56,-43.300407409668
1/21/2016 5:51:00 AM,163.85,27,23,170.786346435547
5/6/2016 3:51:00 AM,-74.7,48,47,-109.894981384277
1/10/2016 11:51:00 AM,193.55,57,56,179.928512573242
10/3/2016 10:46:00 AM,0,68,62,-0.113514482975006
4/17/2016 2:51:00 AM,-69.85,45,41,-82.3034896850586
12/19/2016 4:51:00 PM,0,26,20,7.30449819564819
3/16/2016 4:51:00 AM,68.15,49,46,80.4796905517578
12/15/2016 4:51:00 PM,0,22,16,0.679762721061707
11/12/2016 4:51:00 AM,0,38,31,2.71142673492432
5/24/2016 1:51:00 PM,-174.2,73,61,-219.938949584961
12/11/2016 3:51:00 AM,71.55,28,24,71.5494079589844
7/5/2016 1:33:00 AM,-152.55,71,70,-150.494415283203
11/4/2016 9:51:00 PM,0,50,40,-1.56727421283722
8/17/2016 1:51:00 PM,-47.4,85,71,-27.9012699127197
3/29/2016 4:51:00 AM,63.5,45,38,73.1091995239258
1/13/2016 6:51:00 AM,164.3,22,18,190.7880859375
8/23/2016 6:51:00 PM,-86.1,76,64,-104.339538574219
11/14/2016 4:51:00 AM,0,48,37,0.393579810857773
2/11/2016 3:51:00 AM,-87.6,26,20,-125.077499389648
8/11/2016 10:51:00 PM,110.6,83,75,106.816215515137
4/2/2016 8:43:00 AM,73.15,50,47,71.8055725097656
6/9/2016 1:51:00 PM,-122.4,69,53,-108.830596923828
2/29/2016 6:51:00 PM,74.65,53,42,84.5848846435547
11/27/2016 8:51:00 PM,0,43,37,2.5055615901947
1/15/2016 8:51:00 PM,208.3,48,43,209.507934570313
11/23/2016 2:51:00 PM,0,44,35,0.421377122402191
11/9/2016 10:51:00 PM,0,50,46,0.459350168704987
2/25/2016 1:51:00 AM,-83.4,60,58,-123.371017456055
9/30/2016 3:11:00 PM,-48.45,59,57,-49.7093772888184
11/6/2016 9:51:00 AM,0,55,46,3.27818918228149
11/14/2016 11:51:00 AM,0,59,43,0.00102734239771962
3/4/2016 4:39:00 AM,59.85,31,29,62.4284133911133
8/28/2016 1:51:00 PM,-106.55,86,69,-79.5467758178711
3/11/2016 1:25:00 AM,87.85,66,59,82.786247253418
6/16/2016 7:51:00 PM,-153.6,70,63,-161.335739135742
2/13/2016 7:51:00 PM,-94.25,7,4,-91.8591766357422
5/2/2016 2:03:00 AM,-103.5,45,44,-106.256530761719
11/13/2016 5:51:00 PM,0,57,42,-0.127237975597382
9/24/2016 12:10:00 AM,-88.45,63,61,-99.1043167114258
11/7/2016 12:51:00 PM,0,50,41,-0.635066509246826
7/31/2016 6:51:00 AM,-81.9,75,73,-5.1409068107605
1/17/2016 12:51:00 PM,208.3,36,30,211.951171875
6/30/2016 4:51:00 PM,-168.15,81,66,-171.20133972168
1/17/2016 9:33:00 PM,208.3,30,28,210.106246948242
6/28/2016 7:51:00 PM,-112.2,71,69,-127.404846191406
7/22/2016 4:51:00 AM,-68.05,75,70,-74.9220886230469
4/14/2016 9:51:00 PM,-137,46,41,-105.84757232666
9/4/2016 1:51:00 PM,-113.75,79,62,-53.7033081054688
7/26/2016 3:51:00 PM,-105.85,89,71,-71.0058364868164
1/10/2016 8:13:00 AM,174.9,49,48,176.423294067383
3/11/2016 3:19:00 AM,73.85,56,54,75.2413787841797
12/30/2016 5:11:00 PM,0,34,32,-2.17468476295471
3/14/2016 12:15:00 PM,77.1,42,40,77.6021118164063
7/14/2016 3:51:00 PM,93.85,75,74,-72.4358139038086
12/26/2016 11:51:00 AM,0,38,35,2.47734594345093
8/3/2016 8:51:00 PM,62.3,72,63,56.3733558654785
5/2/2016 12:51:00 AM,-112,45,44,-106.256530761719
3/6/2016 11:51:00 AM,42.3,40,32,54.1052360534668
9/7/2016 2:49:00 AM,-67.7,72,68,-71.1480865478516
5/4/2016 9:51:00 PM,-133.95,49,45,-133.739379882813
12/26/2016 1:51:00 PM,0,40,37,-0.545917689800262
5/1/2016 10:23:00 AM,-84.5,48,46,-125.703010559082
7/6/2016 8:51:00 AM,-152.95,84,71,-121.36319732666
8/10/2016 11:51:00 PM,109.55,83,75,83.8213653564453
10/30/2016 3:51:00 PM,0,61,60,0.100331969559193
10/23/2016 4:51:00 PM,0,60,49,0.580192565917969
7/5/2016 3:48:00 AM,-159.85,72,71,-143.445083618164
8/21/2016 9:51:00 PM,-46.55,75,74,-48.5812492370605
1/13/2016 11:51:00 PM,186.25,23,18,190.7880859375
3/5/2016 3:51:00 AM,62.35,30,25,70.578239440918
3/21/2016 4:25:00 AM,48.25,32,31,47.3336563110352
1/28/2016 11:51:00 PM,208.05,40,33,125.976707458496
11/23/2016 6:51:00 PM,0,42,35,0.209793895483017
12/16/2016 12:51:00 AM,0,19,15,0.679762721061707
3/6/2016 7:51:00 PM,50,40,32,54.1052360534668
11/25/2016 1:51:00 PM,0,54,48,0.515413761138916
5/28/2016 8:51:00 PM,70.7,80,69,97.0965881347656
10/18/2016 1:51:00 AM,0,69,64,0.0513989105820656
7/20/2016 7:51:00 PM,-84.25,76,65,-70.13330078125
4/4/2016 2:23:00 PM,86.7,44,43,85.9502334594727
9/25/2016 1:51:00 PM,-118.1,69,52,-93.2576141357422
11/23/2016 5:51:00 AM,0,36,31,-1.47962653636932
9/20/2016 4:43:00 AM,80.75,68,67,79.8365631103516
7/21/2016 11:51:00 PM,-79.5,77,69,-64.8309631347656
8/20/2016 5:51:00 PM,-51.65,78,71,-24.8393516540527
1/5/2016 9:51:00 PM,189.1,28,21,199.569747924805
9/20/2016 3:51:00 AM,82.15,69,68,94.5641098022461
5/6/2016 4:51:00 AM,-83.85,48,47,-124.711715698242
8/1/2016 7:51:00 PM,107.75,74,68,90.5945892333984
4/2/2016 6:51:00 AM,73.85,54,49,74.0993041992188
3/28/2016 6:17:00 AM,71.75,42,41,72.3856887817383
5/10/2016 10:51:00 AM,-135.35,61,45,-125.214775085449
12/26/2016 12:51:00 PM,0,39,35,2.54807353019714
4/16/2016 1:51:00 AM,-79.7,47,41,-83.5306091308594
5/3/2016 5:21:00 AM,-93.2,51,50,-108.042129516602
8/22/2016 7:51:00 PM,-125.2,71,58,-83.0507202148438
6/16/2016 2:51:00 PM,-151,69,64,-145.865692138672
3/14/2016 8:09:00 AM,73.75,43,40,75.4904556274414
12/14/2016 11:51:00 PM,0,34,26,8.97174644470215
7/28/2016 3:51:00 AM,-117.2,78,73,-97.4151916503906
3/24/2016 1:51:00 AM,74.15,46,42,75.2510452270508
8/15/2016 4:51:00 AM,108.1,77,72,138.827346801758
10/22/2016 5:28:00 AM,0,50,48,-0.763102769851685
6/4/2016 9:51:00 PM,-90.4,66,64,-68.0035934448242
3/12/2016 7:51:00 AM,69.5,43,37,78.4795837402344
9/26/2016 10:51:00 PM,-111.05,68,62,-113.187995910645
2/17/2016 2:51:00 PM,-144.1,39,33,-108.640808105469
1/23/2016 5:51:00 AM,165.4,24,23,155.044845581055
6/10/2016 1:51:00 AM,-122.4,61,49,-118.994850158691
5/20/2016 5:51:00 AM,-52.9,55,47,-51.9351196289063
3/11/2016 12:51:00 PM,79.03333333,59,48,64.6227188110352
3/23/2016 10:51:00 PM,75.9,54,45,83.8250732421875
10/25/2016 2:51:00 PM,0,51,41,-0.986437976360321
6/18/2016 12:51:00 PM,-170.35,86,65,-168.488723754883
2/15/2016 4:51:00 AM,-80.7,15,11,-91.7565307617188
6/21/2016 11:51:00 AM,-166.5,83,65,-172.227966308594
11/4/2016 9:51:00 AM,0,57,49,-2.48815321922302
3/16/2016 12:51:00 AM,73.55,52,48,74.1907958984375
12/20/2016 6:51:00 PM,0,32,25,-6.52480030059814
12/7/2016 10:51:00 PM,64,44,39,62.572868347168
6/5/2016 11:08:00 AM,-83.2,65,64,-93.7618026733398
3/20/2016 5:51:00 AM,62.65,33,26,59.0867576599121
8/7/2016 11:51:00 PM,97.55,79,65,101.773109436035
4/15/2016 8:51:00 PM,-133.8,48,42,-85.524543762207
12/11/2016 5:18:00 PM,82.65,31,29,85.1432723999023
9/22/2016 11:51:00 AM,-111.85,83,66,-105.41429901123
3/10/2016 6:51:00 AM,75.4,64,54,72.2913970947266
1/18/2016 3:51:00 AM,208.3,30,26,256.788513183594
5/20/2016 2:51:00 PM,-122.95,75,56,54.5119209289551
6/3/2016 8:51:00 AM,-94,64,62,-97.2700805664063
10/15/2016 11:51:00 AM,0,63,52,5.0574517250061
5/25/2016 1:51:00 PM,-169.8,87,62,-157.522583007813
4/28/2016 11:51:00 PM,-101.3,49,44,-102.664367675781
4/1/2016 10:51:00 AM,49.4,66,61,62.3654441833496
11/6/2016 4:51:00 AM,0,54,49,0.934713780879974
4/8/2016 10:51:00 AM,-142.1,46,38,-130.675674438477
7/31/2016 9:49:00 PM,129.1,72,71,132.807357788086
8/27/2016 6:51:00 PM,-131.3,78,66,-112.794982910156
11/7/2016 8:51:00 PM,0,49,40,-0.0304391868412495
10/1/2016 7:51:00 PM,0,60,57,-4.63895463943481
3/20/2016 4:51:00 PM,54.2,39,33,66.7307052612305
12/22/2016 9:51:00 PM,0,40,35,1.48288321495056
5/6/2016 2:51:00 PM,-149.85,53,50,-148.029159545898
7/2/2016 10:51:00 PM,-179.15,71,59,-167.253952026367
7/4/2016 6:51:00 PM,-153.65,76,69,-159.739349365234
7/20/2016 3:51:00 AM,-68.9,71,60,-36.2502136230469
11/20/2016 1:04:00 AM,0,37,36,0.267203539609909
11/30/2016 7:51:00 AM,0,55,53,0.324078500270844
11/30/2016 11:51:00 AM,0,55,54,-1.54743313789368
3/10/2016 4:51:00 PM,85.4,77,59,80.3263244628906
7/23/2016 12:51:00 AM,-70.65,83,72,-116.638977050781
9/22/2016 7:51:00 PM,-118.65,73,57,-123.111633300781
7/11/2016 12:51:00 AM,-58.2,69,62,-62.9280242919922
1/29/2016 5:51:00 AM,164.7,37,31,198.936676025391
6/24/2016 9:51:00 AM,-163.3,76,62,-30.1938514709473
9/11/2016 7:51:00 AM,127.2,79,74,79.4189605712891
6/25/2016 9:51:00 AM,-164.4,76,64,-192.539108276367
11/4/2016 10:51:00 PM,0,49,40,-0.489795953035355
10/23/2016 12:51:00 AM,0,48,40,0.0176248047500849
1/19/2016 3:51:00 PM,228.5,28,21,66.3343505859375
6/15/2016 12:51:00 PM,-166.5,84,61,-166.545852661133
5/8/2016 9:51:00 AM,-62.9,55,52,-101.401351928711
6/4/2016 6:51:00 AM,-63,70,66,-72.1157684326172
3/19/2016 7:51:00 AM,65.1,38,32,60.3059997558594
7/17/2016 8:51:00 PM,-78.95,83,68,-103.575729370117
6/3/2016 1:51:00 PM,-117.2,68,64,-103.299407958984
12/17/2016 5:49:00 AM,0,27,26,-0.65041583776474
12/2/2016 4:51:00 AM,0,40,35,-1.40379703044891
10/18/2016 3:51:00 AM,0,68,63,3.92838859558105
2/15/2016 6:58:00 PM,-101.95,30,29,-105.472991943359
1/28/2016 5:51:00 AM,-23.5,34,28,-18.9686870574951
8/11/2016 11:51:00 PM,115.9,74,72,109.545639038086
8/3/2016 10:51:00 PM,62,70,63,65.4595031738281
11/30/2016 8:12:00 PM,0,51,50,0.249817445874214
1/19/2016 2:51:00 PM,-24.2,27,21,28.8264942169189
3/17/2016 12:51:00 AM,73.5,48,45,70.4053268432617
10/16/2016 5:51:00 AM,0,54,51,0.0953725576400757
8/3/2016 3:51:00 AM,56,66,63,61.1839637756348
9/2/2016 8:51:00 PM,-112.85,75,61,-112.032737731934
9/19/2016 12:51:00 PM,131.7,72,70,40.1663436889648
3/7/2016 5:51:00 AM,43.65,36,32,58.2837562561035
12/12/2016 5:51:00 AM,73.75,39,39,82.5207595825195
6/17/2016 12:51:00 PM,-166.85,72,62,-173.356323242188
2/17/2016 1:51:00 AM,-81.8,37,33,-75.1894073486328
12/1/2016 9:51:00 AM,0,53,46,-0.590254783630371
11/8/2016 8:51:00 AM,0,48,41,2.34762835502625
2/16/2016 9:51:00 PM,-122.1,42,37,-99.6606750488281
6/8/2016 12:44:00 PM,-148.3,55,54,-138.884338378906
7/21/2016 3:51:00 PM,-118.7,84,70,-119.993240356445
12/20/2016 5:51:00 AM,0,21,18,3.28092932701111
2/11/2016 12:51:00 PM,-148.45,24,18,-123.676979064941
7/13/2016 7:51:00 PM,-94.45,76,70,-94.8142242431641
2/11/2016 12:51:00 AM,-125.45,30,25,-111.300933837891
7/29/2016 4:51:00 AM,-119.85,70,69,-117.705123901367
6/18/2016 8:51:00 PM,-176.25,73,59,-194.818237304688
6/5/2016 1:28:00 PM,-88.1,69,68,-82.3509368896484
1/16/2016 11:51:00 AM,208.3,47,43,216.477661132813
10/16/2016 11:51:00 PM,0,64,59,-0.333529829978943
9/30/2016 10:51:00 PM,0,56,55,-0.93810498714447
2/9/2016 5:51:00 AM,173.35,27,25,147.482284545898
7/29/2016 4:01:00 AM,-121.95,72,71,-106.872283935547
7/31/2016 3:16:00 PM,137.2,77,72,132.265197753906
11/2/2016 5:51:00 AM,0,54,50,-0.0914715602993965
3/23/2016 5:51:00 AM,-60.5,50,43,-51.4766464233398
12/1/2016 5:51:00 PM,0,49,40,-0.257109940052032
12/3/2016 7:51:00 PM,0,43,37,-0.630276441574097
11/4/2016 10:51:00 AM,0,57,48,-2.55722403526306
2/28/2016 3:51:00 AM,-78.85,38,32,-84.7723770141602
1/9/2016 3:51:00 AM,177.85,40,37,174.368347167969
5/1/2016 9:51:00 PM,-123.7,45,44,-106.256530761719
4/4/2016 3:00:00 PM,71.75,44,43,85.9502334594727
6/23/2016 10:51:00 PM,-147.5,72,66,-127.418991088867
7/26/2016 9:51:00 AM,-88,83,72,-189.267883300781
11/19/2016 5:51:00 PM,0,56,52,-0.97527277469635
5/28/2016 11:51:00 PM,78.3,77,65,66.8634796142578
11/13/2016 5:51:00 AM,0,41,35,1.46909928321838
7/7/2016 4:51:00 AM,-158.45,79,72,-143.46711730957
3/21/2016 12:51:00 AM,54.95,33,32,50.3370208740234
3/22/2016 2:51:00 AM,57.3,36,30,50.6734390258789
3/17/2016 1:51:00 PM,75.75,55,45,44.6107177734375
8/14/2016 5:51:00 PM,116.65,91,77,118.113777160645
3/21/2016 12:41:00 AM,54.15,33,32,50.3370208740234
1/11/2016 10:51:00 AM,209.35,31,24,189.616439819336
5/20/2016 6:51:00 PM,76.26666667,66,53,-77.4450836181641
11/19/2016 5:05:00 PM,0,56,52,-0.97527277469635
7/8/2016 1:43:00 PM,-153.5,82,74,22.0221118927002
2/19/2016 11:51:00 AM,-148.05,35,27,-144.168899536133
3/18/2016 2:51:00 AM,66.95,50,41,73.2147827148438
11/30/2016 8:51:00 AM,0,57,54,-0.242339640855789
11/1/2016 12:51:00 PM,0,57,49,-1.27180624008179
6/25/2016 12:51:00 PM,-162.1,84,65,-157.774673461914
2/25/2016 6:58:00 PM,-136.15,40,36,-132.091278076172
6/28/2016 4:51:00 AM,-150.75,69,68,-142.408218383789
6/15/2016 10:51:00 AM,-167.2,79,59,-147.217224121094
1/11/2016 4:51:00 AM,171.25,33,26,173.264083862305
12/20/2016 7:51:00 PM,0,33,26,1.72310721874237
9/5/2016 6:51:00 AM,-120.8,67,58,-115.971923828125
8/23/2016 2:51:00 AM,-128.05,64,56,-126.966064453125
2/8/2016 11:51:00 PM,224.65,28,26,223.251617431641
7/4/2016 10:51:00 AM,-173.7,81,65,-180.590972900391
9/19/2016 4:46:00 AM,-73.9,73,72,-78.6261825561523
7/20/2016 12:51:00 PM,-127.6,83,65,-138.280075073242
10/31/2016 12:20:00 AM,0,54,49,0.357167512178421
6/29/2016 5:18:00 AM,-160.1,68,66,-153.468460083008
1/25/2016 6:51:00 PM,-23.55,36,32,-9.42268848419189
4/11/2016 6:51:00 AM,-90.05,47,42,-87.7300491333008
4/17/2016 8:51:00 AM,-84.75,56,45,-87.8492965698242
4/5/2016 5:51:00 PM,61.25,40,29,57.4732818603516
8/21/2016 3:12:00 AM,-79.7,76,73,-79.8986511230469
10/3/2016 12:48:00 AM,0,63,60,0.241393327713013
7/26/2016 2:51:00 AM,-117,72,70,-86.6992340087891
3/11/2016 9:51:00 AM,81.9,56,48,45.209774017334
6/28/2016 1:21:00 AM,-131.65,69,68,-142.408218383789
12/18/2016 6:51:00 PM,0,38,30,20.5922927856445
4/4/2016 1:51:00 PM,86.9,44,43,85.9502334594727
12/12/2016 2:51:00 AM,75.1,35,35,81.2224807739258
7/19/2016 11:51:00 PM,-77.9,74,61,-93.2578048706055
9/12/2016 2:51:00 PM,-107.7,75,63,-41.6547241210938
2/23/2016 3:51:00 AM,-78.65,36,31,-106.585914611816
6/5/2016 7:51:00 PM,-92.1,66,65,-88.570915222168
12/24/2016 1:51:00 PM,0,43,42,-0.34242856502533
11/15/2016 11:34:00 AM,0,47,46,-0.123034574091434
9/14/2016 7:51:00 PM,-79,73,69,-81.4598693847656
3/21/2016 2:51:00 PM,50.65,49,36,16.6465587615967
12/27/2016 1:51:00 PM,0,60,50,-5.55073595046997
10/24/2016 1:51:00 PM,0,61,48,-1.99048984050751
6/16/2016 10:51:00 PM,-156.3,68,61,-167.778549194336
1/23/2016 12:19:00 AM,183.35,25,23,183.513168334961
12/29/2016 6:51:00 AM,0,37,33,17.2219753265381
9/27/2016 5:49:00 AM,-120.3,64,63,-115.912574768066
3/15/2016 9:51:00 PM,73.7,51,47,80.0297622680664
5/5/2016 2:51:00 PM,-147.75,56,49,-138.933807373047
8/20/2016 10:51:00 PM,-47.85,77,72,-70.5617294311523
1/30/2016 1:51:00 AM,184.85,28,24,174.631149291992
2/8/2016 5:51:00 PM,231.1,32,28,221.821304321289
2/1/2016 5:51:00 PM,230.75,52,42,220.267105102539
